ENTREZID	GENENAME	SYMBOL	L.major_4vsControl_logFC	L.major_4vsControl_test	L.major_8vsControl_logFC	L.major_8vsControl_test	L.major_24vsControl_logFC	L.major_24vsControl_test
8321	frizzled class receptor 1	FZD1	-0.836658140970405	0	-1.11114698636053	-1	-0.109952201134215	0
2067	ERCC excision repair 1, endonuclease non-catalytic subunit	ERCC1	-0.398745033132164	0	-0.732130947081631	-1	-0.929480235101058	-1
6256	retinoid X receptor alpha	RXRA	-0.308556522769265	0	-0.563795780238035	-1	-1.19273546579089	-1
768211	RELT like 1	RELL1	-0.556948938263785	-1	-0.673127486438542	-1	-0.838804502533494	-1
10477	ubiquitin conjugating enzyme E2 E3	UBE2E3	-0.475899809222623	-1	-0.69503194031879	-1	-0.898323654243688	-1
1742	discs large MAGUK scaffold protein 4	DLG4	-0.334414691719386	0	-0.748877556280075	-1	-0.986619543289018	-1
10422	UBA domain containing 1	UBAC1	-0.53982149092246	-1	-0.734516367153695	-1	-0.796504234290685	-1
54545	myotubularin related protein 12	MTMR12	-0.600175704359966	-1	-0.652985260994079	-1	-0.819065526388551	-1
93129	ORAI calcium release-activated calcium modulator 3	ORAI3	-0.953041068432309	-1	-0.838951634341525	-1	-0.2814106025477	0
9683	NEDD4 binding protein 1	N4BP1	-0.44523851492791	0	-0.689737398619316	0	-0.939439710744768	-1
129563	DIS3 like 3'-5' exoribonuclease 2	DIS3L2	-0.557860070464111	-1	-0.769487457340535	-1	-0.749701650588387	-1
55182	ring finger protein 220	RNF220	-0.962870169746541	-1	-0.724034986797923	-1	-0.391551603756959	-1
2805	glutamic-oxaloacetic transaminase 1	GOT1	-0.57182125190505	0	-0.881579199355736	-1	-0.625787376631679	0
115106	HAUS augmin like complex subunit 1	HAUS1	-0.697456629044892	-1	-0.990630430575955	-1	-0.39179812771633	0
1020	cyclin dependent kinase 5	CDK5	-0.639503263552262	0	-0.934882721107984	-1	-0.505540234604876	0
27005	ubiquitin specific peptidase 21	USP21	-0.919169491875701	-1	-0.96912567128696	-1	-0.191633918044516	0
9450	lymphocyte antigen 86	LY86	-0.30438512073296	0	-0.52070745009304	0	-1.25490926241586	-1
2639	glutaryl-CoA dehydrogenase	GCDH	-0.653708715066932	0	-0.970925280513963	-1	-0.455587875703673	0
54518	amyloid beta precursor protein binding family B member 1 interacting protein	APBB1IP	-0.474128622026111	0	-0.906051207687831	-1	-0.700406575608714	-1
56947	mitochondrial fission factor	MFF	-0.493088348426062	-1	-0.859931962965582	-1	-0.728038564628454	-1
22877	MLX interacting protein	MLXIP	-0.909179989799188	-1	-0.642214221637747	-1	-0.535392114070991	-1
10016	programmed cell death 6	PDCD6	-0.618670852912771	-1	-0.95815847705796	-1	-0.51003806986262	-1
90410	intraflagellar transport 20	IFT20	-0.379904306177677	0	-0.895927119610761	-1	-0.81411324304651	-1
9601	protein disulfide isomerase family A member 4	PDIA4	-0.368595628651374	-1	-0.582013402346494	-1	-1.14630650856413	-1
79807	glutathione S-transferase C-terminal domain containing	GSTCD	-0.60548614266688	-1	-0.973691400199909	-1	-0.518159358741165	-1
8493	protein phosphatase, Mg2+/Mn2+ dependent 1D	PPM1D	-0.677391007930403	-1	-0.650448799767274	-1	-0.769620868732767	-1
10069	RWD domain containing 2B	RWDD2B	-0.964268352350222	-1	-1.26299421514715	-1	0.126215022010978	0
10106	CTD small phosphatase 2	CTDSP2	-1.0504346005674	-1	-0.844669347961858	-1	-0.2067466152957	0
27301	apurinic/apyrimidinic endodeoxyribonuclease 2	APEX2	-0.807846035342449	-1	-0.876715553178476	-1	-0.419322091106013	0
23598	POZ/BTB and AT hook containing zinc finger 1	PATZ1	-0.815396475813447	-1	-0.80308423539543	-1	-0.489375206851523	0
60528	elaC ribonuclease Z 2	ELAC2	-0.641883754022274	-1	-0.730266034232255	-1	-0.737121765743026	-1
55794	DEAD-box helicase 28	DDX28	-0.727434312190407	-1	-0.801085829658431	-1	-0.580918145113886	0
7414	vinculin	VCL	-0.197801028197444	0	-1.03399711444594	-1	-0.882600179229433	-1
93627	TBC1 domain containing kinase	TBCK	-0.633641546140073	-1	-1.04075756743648	-1	-0.440454432716519	0
25839	component of oligomeric golgi complex 4	COG4	-0.684909350789503	-1	-0.950918059289211	-1	-0.47972513157208	0
8861	LIM domain binding 1	LDB1	-0.752265731939005	-1	-0.902354584580438	-1	-0.461897225164506	-1
4809	small nuclear ribonucleoprotein 13	SNU13	-0.380890538407968	0	-0.786695755352815	-1	-0.949855815202605	-1
9686	vestigial like family member 4	VGLL4	-0.75794261660816	-1	-0.796179585518756	-1	-0.569409951328399	-1
95	aminoacylase 1	ACY1	-0.488534603643142	0	-0.839968293394714	-1	-0.79713060954923	-1
55568	polypeptide N-acetylgalactosaminyltransferase 10	GALNT10	-0.512227597133085	0	-0.926765811091839	-1	-0.688987949839243	-1
51517	NCK interacting protein with SH3 domain	NCKIPSD	-0.808764100074692	-1	-1.00278744520835	-1	-0.320018856521308	0
128989	transport and golgi organization 2 homolog	TANGO2	-0.715693840414824	-1	-0.854004024136882	-1	-0.562735415488277	-1
2533	FYN binding protein 1	FYB1	-0.686714871270185	-1	-1.07132522374856	-1	-0.375725889559387	0
84934	RBPJ interacting and tubulin associated 1	RITA1	-0.773203868052274	-1	-0.886538848980431	-1	-0.478502062545715	0
29785	cytochrome P450 family 2 subfamily S member 1	CYP2S1	-0.749829946460768	-1	-0.773450673244472	-1	-0.617597890320457	-1
4077	NBR1 autophagy cargo receptor	NBR1	-0.802488205295417	-1	-1.0250312470458	-1	-0.313817112670428	0
146923	RUN domain containing 1	RUNDC1	-1.00692124069886	-1	-0.915452668846308	-1	-0.219948873728226	0
79877	dephospho-CoA kinase domain containing	DCAKD	-0.497136833017043	0	-1.09379949534041	-1	-0.552822766055828	0
57649	PHD finger protein 12	PHF12	-1.03730110236984	-1	-0.770193809081977	-1	-0.337405019899743	0
6584	solute carrier family 22 member 5	SLC22A5	-0.880031446395787	0	-0.91458598446391	-1	-0.350423237041014	0
23463	isoprenylcysteine carboxyl methyltransferase	ICMT	-0.710181502239219	-1	-0.911188640351625	-1	-0.526840349230426	0
91949	component of oligomeric golgi complex 7	COG7	-0.587056711380166	-1	-0.811968761653192	-1	-0.749333087551518	-1
3275	protein arginine methyltransferase 2	PRMT2	-0.828755810139585	-1	-0.904075935766555	-1	-0.416290382472502	0
64207	interferon regulatory factor 2 binding protein like	IRF2BPL	-1.00000605321898	-1	-0.941994908416982	-1	-0.207569803433429	0
790	carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase	CAD	-0.836699429103568	-1	-0.84522769632356	-1	-0.467889590157505	0
27333	golgi integral membrane protein 4	GOLIM4	-0.308230860463661	0	-0.668402947616126	-1	-1.17399895815378	-1
5982	replication factor C subunit 2	RFC2	-0.361321216466196	0	-0.77545279283208	-1	-1.0185095035827	-1
9091	phosphatidylinositol glycan anchor biosynthesis class Q	PIGQ	-0.55332597250514	-1	-0.97528192468952	-1	-0.627195586364444	-1
5338	phospholipase D2	PLD2	-0.634347500740516	0	-0.989695641142015	-1	-0.531800510548605	0
79089	transmembrane and ubiquitin like domain containing 2	TMUB2	-0.812818233134481	-1	-0.875107605290397	-1	-0.468743403664211	-1
11097	nucleoporin 42	NUP42	-0.55829071552232	0	-0.783796882974258	-1	-0.814624264208538	-1
55975	kelch like family member 7	KLHL7	-0.815762735971299	-1	-0.66433649715902	-1	-0.678301416401004	-1
23759	peptidylprolyl isomerase like 2	PPIL2	-0.690194033999949	-1	-0.81637094711885	-1	-0.652182645161124	-1
94005	phosphatidylinositol glycan anchor biosynthesis class S	PIGS	-0.734209455147434	-1	-0.913215724428573	-1	-0.51198518250224	-1
2123	ecotropic viral integration site 2A	EVI2A	-0.431150685468404	0	-0.732300857676385	-1	-0.998407390285687	-1
222255	ataxin 7 like 1	ATXN7L1	-0.846975509363501	-1	-0.945011503499433	-1	-0.370818946809296	0
593	branched chain keto acid dehydrogenase E1 subunit alpha	BCKDHA	-0.664129010644473	-1	-1.13040498221661	-1	-0.368822035689497	0
8334	H2A clustered histone 6	H2AC6	-0.934164953877804	-1	-0.936827280426375	-1	-0.292435083292339	0
9844	engulfment and cell motility 1	ELMO1	-0.133709235506872	0	-0.603172080156551	0	-1.42711690730632	-1
51362	cell division cycle 40	CDC40	-0.854828623807951	-1	-0.780459442825599	-1	-0.532809326666104	-1
7454	WASP actin nucleation promoting factor	WAS	-0.568352027146242	-1	-0.94163237426354	-1	-0.658869875921583	-1
80221	acyl-CoA synthetase family member 2	ACSF2	-0.667569697084341	0	-1.29314054049346	-1	-0.213540582190197	0
57212	TP73 antisense RNA 1	TP73-AS1	-0.701255380571535	-1	-1.18195079405826	-1	-0.291562063509714	0
7940	leukocyte specific transcript 1	LST1	-0.286457979993699	0	-0.482333552713175	-1	-1.41206792640275	-1
51478	hydroxysteroid 17-beta dehydrogenase 7	HSD17B7	-0.338400883702898	0	-1.0322670256649	-1	-0.817971027404621	-1
5165	pyruvate dehydrogenase kinase 3	PDK3	-0.363970156699317	0	-1.10504235895215	-1	-0.719847815456342	0
9477	mediator complex subunit 20	MED20	-0.638793516807086	0	-0.630984620009347	-1	-0.919859635046935	-1
8867	synaptojanin 1	SYNJ1	-0.217697982724935	0	-0.980958476058207	-1	-0.993816786544066	-1
2872	MAPK interacting serine/threonine kinase 2	MKNK2	-1.05499841330705	-1	-0.885074251474506	-1	-0.252746314843815	0
219771	cyclin Y	CCNY	-0.441555300499564	-1	-0.749644732767761	-1	-1.0026184776955	-1
56683	cilia and flagella associated protein 298	CFAP298	-0.772912087929138	-1	-1.12232450812435	-1	-0.300069345967703	0
5836	glycogen phosphorylase L	PYGL	-0.300388966301334	0	-0.720079356868339	-1	-1.17626853130153	-1
132160	protein phosphatase, Mg2+/Mn2+ dependent 1M	PPM1M	-0.381503570322161	0	-0.920796900265524	-1	-0.895664031081559	-1
25906	anaphase promoting complex subunit 15	ANAPC15	-0.148335374330602	0	-0.43262306465097	0	-1.6177243555441	-1
50650	Rho guanine nucleotide exchange factor 3	ARHGEF3	-0.71886319720964	0	-1.00652658460564	-1	-0.480702328519138	0
392	Rho GTPase activating protein 1	ARHGAP1	-0.742722776585596	-1	-0.736126082410596	-1	-0.727892734886835	-1
6907	transducin beta like 1 X-linked	TBL1X	-0.567041624314905	0	-1.00065456764614	-1	-0.642966676073408	0
158160	hydroxysteroid 17-beta dehydrogenase 7 pseudogene 2	HSD17B7P2	-0.439747402078531	0	-1.02198255734961	-1	-0.749673739884944	0
283897	chromosome 16 open reading frame 54	C16orf54	-0.570233580911518	-1	-0.631687602203597	-1	-1.0100959118059	-1
30835	CD209 molecule	CD209	-0.235938705119615	0	-0.699807713164073	0	-1.27774701311346	-1
645	biliverdin reductase B	BLVRB	-0.535941538774885	0	-0.718685608045385	-1	-0.960320694828818	-1
89790	sialic acid binding Ig like lectin 10	SIGLEC10	-0.358188702694823	0	-0.516192489427802	0	-1.34173317651712	-1
54935	dual specificity phosphatase 23	DUSP23	-0.333030402256929	0	-0.794690537059379	-1	-1.08923092577569	-1
84961	F-box and leucine rich repeat protein 20	FBXL20	-1.05175850074136	-1	-0.898973787395656	-1	-0.268165865125081	0
788	solute carrier family 25 member 20	SLC25A20	-0.8730779714412	-1	-1.063990315355	-1	-0.284381169502138	0
26157	GTPase, IMAP family member 2	GIMAP2	-1.2869197685917	-1	-1.10966775282141	-1	0.169367937055252	0
359948	interferon regulatory factor 2 binding protein 2	IRF2BP2	-1.04314378375901	-1	-1.08366989368465	-1	-0.101091326577992	0
80222	threonyl-tRNA synthetase 2, mitochondrial	TARS2	-0.894870729994924	-1	-1.02975793314133	-1	-0.303501382108326	0
55163	pyridoxamine 5'-phosphate oxidase	PNPO	-0.547071780220412	0	-0.91364926859173	-1	-0.768227666820652	-1
10491	cartilage associated protein	CRTAP	-0.618615701670095	-1	-0.821230480299141	-1	-0.793658798877345	-1
8332	H2A clustered histone 16	H2AC16	-0.994933992773381	-1	-0.728651811175126	-1	-0.510785504587769	0
7549	zinc finger protein 2	ZNF2	-0.880012970806119	-1	-0.757893668335504	-1	-0.596990041619344	-1
1436	colony stimulating factor 1 receptor	CSF1R	-0.277131322390733	0	-0.632110736720128	-1	-1.32711700937159	-1
9337	CCR4-NOT transcription complex subunit 8	CNOT8	-1.03167769133746	-1	-0.794370156918585	-1	-0.410594722761852	0
3038	hyaluronan synthase 3	HAS3	-0.743982438513024	-1	-0.763608910349848	-1	-0.730284100913417	-1
57185	NIPA like domain containing 3	NIPAL3	-0.987735473940095	-1	-1.38102476429967	-1	0.128457959201402	0
138716	ribonuclease P/MRP subunit p25 like	RPP25L	-0.813600665420923	-1	-1.03130476425278	-1	-0.396684349142364	0
327	acylaminoacyl-peptide hydrolase	APEH	-0.61650989599473	0	-0.981235201757061	-1	-0.644576466933698	0
92667	mitochondrial genome maintenance exonuclease 1	MGME1	-0.81647250296837	-1	-1.1016697518171	-1	-0.326331936363443	0
2060	epidermal growth factor receptor pathway substrate 15	EPS15	-0.70486494921329	-1	-0.934423593752959	-1	-0.606860104319518	0
4771	neurofibromin 2	NF2	-0.513796450631382	0	-0.827863995755111	-1	-0.905639035277451	-1
9896	FIG4 phosphoinositide 5-phosphatase	FIG4	-0.626264673311089	-1	-0.916418910378834	-1	-0.713444218390951	-1
407977	TNFSF12-TNFSF13 readthrough	TNFSF12-TNFSF13	-0.611188518511174	-1	-0.657569742294941	-1	-0.987949663489465	-1
124220	zymogen granule protein 16B	ZG16B	-0.424005569650491	0	-0.867304789273623	-1	-0.966145906703975	-1
57026	pyridoxal phosphatase	PDXP	-0.840950021914216	0	-1.01734170374693	-1	-0.40581578585971	0
58533	sorting nexin 6	SNX6	-0.748064975666367	-1	-0.752462245206626	-1	-0.764460671007567	-1
90956	aarF domain containing kinase 2	ADCK2	-0.622924915877247	-1	-0.776387007303544	-1	-0.866577375835165	-1
84286	transmembrane protein 175	TMEM175	-0.530897458337904	-1	-0.88024473740348	-1	-0.859555958429699	-1
29062	WD repeat domain 91	WDR91	-0.294557892361938	0	-0.760103870319927	-1	-1.21647417861247	-1
84138	solute carrier family 7 member 6 opposite strand	SLC7A6OS	-0.697156953795849	-1	-0.859243385864419	-1	-0.71609341870197	-1
80854	SET domain containing 7, histone lysine methyltransferase	SETD7	-0.926294998067066	-1	-0.807735076739286	-1	-0.540964227227342	0
7764	zinc finger protein 217	ZNF217	-0.881182314179998	-1	-0.862445003763435	-1	-0.533028692450657	0
6253	reticulon 2	RTN2	-0.386877620421753	0	-0.751977462756425	-1	-1.13959525764515	-1
201562	3-hydroxyacyl-CoA dehydratase 2	HACD2	-0.417778922456595	0	-0.754878083081136	-1	-1.10588608120871	-1
10943	MSL complex subunit 3	MSL3	-0.764880792362451	-1	-0.860519673681104	-1	-0.655986841193991	-1
113455421	DERPC proline and glycine rich nuclear protein	DERPC	-0.710992983071076	-1	-0.819918097846354	-1	-0.754333128053702	-1
25847	anaphase promoting complex subunit 13	ANAPC13	-0.713653594077682	-1	-1.00549007880706	-1	-0.568833906601096	-1
246329	SH3 and cysteine rich domain 3	STAC3	-0.527356170236457	0	-1.17903040886515	-1	-0.58189283011	0
55756	integrator complex subunit 9	INTS9	-0.641136554694935	-1	-0.909219064024454	-1	-0.740432084283452	-1
57407	NmrA like redox sensor 1	NMRAL1	-0.822131982273749	-1	-1.15945749677097	-1	-0.32390339575719	0
25901	coiled-coil domain containing 28A	CCDC28A	-0.539565421664712	-1	-1.04718238787984	-1	-0.72164692192383	-1
10908	patatin like phospholipase domain containing 6	PNPLA6	-0.590186229456496	-1	-0.986047711809235	-1	-0.733856908132378	-1
79663	HSPB1 associated protein 1	HSPBAP1	-1.20691207605278	-1	-1.27920975864774	-1	0.175649802560878	0
50717	DDB1 and CUL4 associated factor 8	DCAF8	-0.76135833840916	-1	-0.980661436685599	-1	-0.568641081432784	-1
23588	kelch domain containing 2	KLHDC2	-0.921531575924266	-1	-0.960919885638695	-1	-0.431687349888895	0
55701	Rho guanine nucleotide exchange factor 40	ARHGEF40	-0.579248094670369	0	-0.861712643583967	-1	-0.874258325965783	-1
22884	WD repeat domain 37	WDR37	-0.986936736660658	-1	-0.838917385643057	-1	-0.491161533735241	-1
6480	ST6 beta-galactoside alpha-2,6-sialyltransferase 1	ST6GAL1	-0.554434303458542	0	-0.924953546734846	-1	-0.838194003726647	-1
51092	SID1 transmembrane family member 2	SIDT2	-0.666603543608712	-1	-0.861853287947573	-1	-0.794304040820347	-1
10981	RAB32, member RAS oncogene family	RAB32	-0.70306415233652	-1	-0.812039637650495	-1	-0.809624211704902	-1
5931	RB binding protein 7, chromatin remodeling factor	RBBP7	-0.551935539290412	-1	-0.736105609648614	-1	-1.03880999955136	-1
54507	ADAMTS like 4	ADAMTSL4	-0.476994498516268	0	-0.768151975327985	-1	-1.08267810767392	-1
4261	class II major histocompatibility complex transactivator	CIITA	-0.945960744879788	-1	-1.0969511032933	-1	-0.28513574405854	0
60491	NGG1 interacting factor 3 like 1	NIF3L1	-1.10653415321675	-1	-1.01041133376597	-1	-0.216298908475906	0
328	apurinic/apyrimidinic endodeoxyribonuclease 1	APEX1	-0.636859462977693	0	-0.863188838241856	-1	-0.833650189549727	-1
9054	NFS1 cysteine desulfurase	NFS1	-0.734775603545252	-1	-1.02715615683658	-1	-0.576451935587075	0
55861	dysbindin domain containing 2	DBNDD2	-0.695703456830243	0	-0.959999946121908	-1	-0.683414126614711	0
79979	tRNA methyltransferase 2 homolog B	TRMT2B	-0.693097122271048	-1	-0.993376278944863	-1	-0.65376116040531	-1
360132	FKBP prolyl isomerase 9 pseudogene 1	FKBP9P1	-0.534522288283036	0	-0.884052190517011	-1	-0.934282231842486	-1
80724	acyl-CoA dehydrogenase family member 10	ACAD10	-0.659329137699391	-1	-1.10900845590805	-1	-0.584930033999177	-1
22900	caspase recruitment domain family member 8	CARD8	-0.863583643132992	-1	-1.05954970948419	-1	-0.430996954505884	0
541565	chromosome 8 open reading frame 58	C8orf58	-0.527748916965441	0	-0.657271972619597	0	-1.17096227083934	-1
8635	ribonuclease T2	RNASET2	-0.32916618627271	0	-0.772717129423871	-1	-1.26156059304991	-1
10038	poly(ADP-ribose) polymerase 2	PARP2	-1.0051961669798	-1	-0.966568433009389	-1	-0.39324696457825	-1
57690	trinucleotide repeat containing adaptor 6C	TNRC6C	-0.881601839454316	-1	-0.996261815676718	-1	-0.489634076521046	0
79754	ankyrin repeat and SOCS box containing 13	ASB13	-0.96489397157703	-1	-1.10897068936785	-1	-0.294084536513154	0
7157	tumor protein p53	TP53	-0.675237290531426	-1	-1.05782724617867	-1	-0.643973743487857	-1
84695	lysyl oxidase like 3	LOXL3	-0.481537261676861	0	-0.821763618571509	-1	-1.07787080762961	-1
28960	decapping enzyme, scavenger	DCPS	-0.69101246687068	-1	-1.01776621690484	-1	-0.67313515835262	-1
58190	CTD small phosphatase 1	CTDSP1	-0.690583515693225	-1	-0.842297336249111	-1	-0.853103722878835	-1
8611	phospholipid phosphatase 1	PLPP1	-0.408420327042336	0	-0.670722418081445	0	-1.31068654414366	-1
10333	toll like receptor 6	TLR6	-0.930307563392185	-1	-0.852037662146708	-1	-0.6078430525526	0
23076	ribosomal RNA processing 1B	RRP1B	-0.471999456394501	0	-0.720496931155823	0	-1.1993240884825	-1
128346	chromosome 1 open reading frame 162	C1orf162	-0.357506117451232	0	-0.73614430221649	0	-1.30407917819062	-1
51728	RNA polymerase III subunit K	POLR3K	-0.888382400430167	-1	-0.923409069839726	-1	-0.595588237603041	0
1070	centrin 3	CETN3	-0.795515086797764	-1	-1.15980244582976	-1	-0.4544557472209	0
222236	N-acyl phosphatidylethanolamine phospholipase D	NAPEPLD	-0.796485478963007	-1	-1.01515803362405	-1	-0.604271569491969	-1
7739	zinc finger protein 185 with LIM domain	ZNF185	-0.343457745002699	0	-0.573939940063186	0	-1.49911349278924	-1
6895	TARBP2 subunit of RISC loading complex	TARBP2	-0.85896401266071	-1	-0.83940861122284	-1	-0.719662927931161	-1
